Enrichment,TD_Density,Irradiation_Vehicle,R,A,S,N_U-235,Radial_R,Axial_Z,0.0,1.0,3.0,5.0,10.0,15.0,20.0,22.0,24.0,25.0,25.001,26.0,28.0,30.0,35.0,40.0,45.0,47.0,49.0,50.0,50.001,51.0,53.0,55.0,60.0,65.0,70.0,72.0,74.0,75.0,75.001,76.0,78.0,80.0,85.0,90.0,95.0,97.0,99.0,100.0,100.001,101.0,103.0,105.0,110.0,115.0,120.0,122.0,124.0,125.0
5.0,9.864,RB,2,2,4,1.1141e+21,260.3889,27.65,585.515907,868.132351,875.731092,854.276469,819.287545,815.568545,792.670042,790.616178,759.620824,747.090305,457.457576,675.260981,666.902404,648.131242,632.575086,628.330584,611.14731,618.201031,599.960142,595.488115,374.713486,546.819853,548.33321,532.70398,520.630217,517.218213,511.898496,528.705342,509.036656,506.268801,325.787058,460.0031,471.110089,460.058613,464.110064,474.526775,477.95799,475.635554,470.055505,470.480198,310.118298,442.918376,442.744903,435.267037,432.715106,439.651641,440.501639,441.692731,437.96191,443.603805
5.0,9.864,RB,2,2,5,1.1141e+21,260.3889,52.15,551.079627,798.908285,836.066317,818.397786,808.394269,804.135142,784.025694,775.891693,778.993143,758.026758,436.667864,640.027437,658.887044,633.933369,637.219633,618.356514,600.39589,600.62127,596.933119,585.305731,354.050655,512.257437,524.808675,515.995857,498.248081,511.46861,515.345921,511.205436,521.024507,511.558969,316.383839,452.936093,469.808461,466.642012,457.595611,460.621086,465.386606,458.338499,460.902314,455.754922,287.103964,410.427647,417.931334,425.533546,424.824072,436.701373,432.437751,436.311593,438.810249,441.325901
5.0,9.864,RB,2,2,6,1.1141e+21,260.3889,76.65,514.991078,708.680745,744.076181,746.286408,754.9921,770.00249,744.537114,745.859297,744.551232,744.796587,403.536332,566.118737,601.071221,594.215001,596.640328,597.032585,610.562818,606.806361,605.940738,610.756702,338.935814,466.235569,482.899057,479.115509,488.685757,510.80496,513.971606,514.744351,516.352377,511.933173,298.705935,405.794364,437.722309,430.805899,437.584674,455.96319,460.965216,459.823845,450.664704,453.160997,274.072777,376.486807,394.886511,388.753755,410.911266,417.702542,425.857252,428.702543,435.906697,422.569986
5.0,9.864,RB,2,3,1,1.1141e+21,260.3889,154.111,321.137264,443.996743,472.956275,467.427545,473.124894,510.860392,600.989255,638.131393,675.420179,690.545429,286.092678,407.13043,418.366992,409.79529,414.349465,451.320145,513.448789,547.887572,595.587257,592.366197,255.316914,353.634272,360.785374,362.327912,365.286183,399.917769,470.129781,483.791101,518.641957,521.191424,226.865235,318.389136,330.773509,325.136342,325.19887,359.278518,414.358253,440.241411,463.746538,464.886103,209.51289,291.991984,289.237693,289.8478,306.55312,325.258687,385.549643,400.741513,434.453081,443.279992
5.0,9.864,RB,2,3,2,1.1141e+21,260.3889,178.611,266.553643,377.610736,390.165118,390.919927,402.938939,429.545835,507.635677,544.35507,604.153601,644.766466,244.647403,341.98964,357.575251,355.619034,369.692847,384.544022,441.343343,490.28271,537.822124,564.330756,217.792284,307.758007,323.388327,320.251031,325.52265,347.489035,396.305965,439.490704,480.830803,509.465441,200.448839,285.358243,293.594842,297.244156,299.982953,317.361991,362.689605,395.844414,438.26496,475.237332,189.136443,255.739214,269.597288,264.135139,276.716957,284.665403,335.357067,369.875933,404.729859,430.571123
5.0,9.864,RB,2,3,3,1.1141e+21,260.3889,203.111,222.726592,307.59928,330.715262,330.126367,342.996929,370.845887,422.065858,443.518664,516.858829,590.867988,214.020671,279.870039,299.673298,303.330624,318.274341,336.627021,379.941896,404.644757,473.338807,533.061754,192.018371,259.539524,280.04094,280.241202,287.899146,306.838453,345.993747,372.734841,443.690124,483.145918,178.023512,243.710271,250.820225,259.261075,269.299583,283.431715,316.009483,343.684044,399.948397,439.719432,165.232995,230.716014,233.389242,240.071159,249.480752,260.961877,304.28348,323.533088,374.616902,416.791319
5.0,9.864,RB,2,3,4,1.1141e+21,260.3889,227.611,193.29144,237.460493,253.260314,257.769762,282.379226,314.33759,348.531957,374.455492,431.845558,522.235787,186.939743,230.63131,242.669643,252.436439,272.260278,291.305086,322.395532,345.591493,401.782352,479.559476,170.377237,207.796728,220.013124,224.209295,245.052768,265.28167,308.482138,324.097212,363.601137,433.895694,160.668188,184.423379,207.281229,215.075131,228.978347,243.372412,278.958587,296.76923,334.48713,395.044081,148.296447,175.668592,196.645343,198.471291,211.332206,244.668877,265.855134,281.168729,314.917053,386.720059
5.0,9.864,RB,2,3,5,1.1141e+21,260.3889,252.111,169.439842,196.121449,203.705146,214.421693,222.336385,256.450994,298.772221,316.319394,349.486543,428.465392,163.474468,188.004826,192.259948,199.090018,208.692041,234.674864,272.560259,299.573974,330.448628,400.721422,156.181623,177.670088,189.835752,186.572614,196.792931,224.336507,265.981177,289.387761,317.133825,376.657231,140.846149,170.887282,173.347352,172.034766,183.319781,203.973337,247.556878,261.026753,297.021908,351.308821,133.461851,160.078604,170.003895,167.833799,175.560484,207.875343,230.778007,249.436548,279.471087,321.23078
5.0,9.864,RB,2,3,6,1.1141e+21,260.3889,276.611,155.839124,172.887422,180.868249,181.393405,191.814492,201.655615,262.818506,276.094188,307.059142,353.547791,147.305331,163.727205,169.253986,175.819627,175.549224,192.755646,239.044815,262.463964,283.793352,332.518294,138.082939,154.192908,160.046227,163.958512,166.498073,175.750536,218.806735,248.15973,268.119221,308.815864,130.560867,141.420272,148.358864,153.047482,152.903192,165.214418,210.977567,224.436919,254.021535,286.134359,121.789827,132.417473,136.138683,137.387643,139.574299,154.222856,201.808893,213.972664,240.599387,272.100285
5.0,9.864,RB,3,1,1,1.1141e+21,277.9464,-245.8115,266.571085,315.737638,328.732037,325.483335,331.094654,348.79857,376.438199,388.165975,432.515782,469.624381,236.977875,284.271194,290.733131,288.103989,288.42047,299.526197,318.82957,350.398315,368.838176,392.328808,208.684131,240.373193,247.867771,240.354235,244.868932,264.662896,291.108865,303.761489,319.756157,343.740969,180.589287,209.849506,217.067936,213.175647,224.632127,232.839742,254.474452,273.001842,288.29443,313.654447,165.706266,189.785673,196.215667,194.334892,205.090082,210.361397,232.732415,242.293648,260.325849,291.519765
5.0,9.864,RB,3,1,2,1.1141e+21,277.9464,-221.3115,303.222175,365.272748,377.901737,380.899149,386.29567,403.846381,431.908842,449.199243,474.114988,514.907791,266.974813,324.072063,324.157913,324.674826,338.765079,345.956581,367.663099,373.144803,406.598093,435.321032,230.783656,276.778576,281.343,276.989233,280.061355,298.71593,321.003245,331.132049,355.988106,383.185143,202.762514,238.487827,247.424241,248.89519,251.736204,255.403555,276.315579,290.88716,312.96008,346.707351,172.613437,208.050671,215.511076,219.014613,223.934653,235.056449,253.235591,258.532332,279.34564,303.169046
5.0,9.864,RB,3,1,3,1.1141e+21,277.9464,-196.8115,350.748008,436.133553,443.690001,445.737019,445.929129,454.182368,488.131776,503.748619,531.375886,567.364305,298.46994,363.358101,382.331334,375.017645,369.991045,386.890503,413.548324,433.099151,457.889947,477.069433,255.193248,313.746819,318.101905,318.602023,324.555676,330.917742,366.950123,363.026412,392.012558,415.673917,224.415419,275.814394,280.042433,277.892362,279.10577,293.654299,317.835017,344.132715,350.107858,368.150163,200.001585,248.581161,251.211331,253.911554,257.099691,265.837719,280.3176,296.737395,313.69406,337.382294
5.0,9.864,RB,3,1,4,1.1141e+21,277.9464,-172.3115,405.957671,507.986136,515.656985,515.34276,509.145481,524.78593,554.854994,574.391485,590.572201,604.393005,330.833323,415.091081,413.965023,413.516836,422.899493,420.158517,458.113402,473.283776,488.98326,499.035275,279.474066,351.171092,347.275518,350.334753,354.298716,361.103119,384.532941,396.882178,413.550139,431.817241,239.247506,296.918987,312.135565,303.138631,302.327228,311.959915,338.52036,354.673218,372.027639,376.668757,219.551933,271.03889,280.764492,274.12416,272.720816,287.043446,311.385289,322.100005,340.714975,352.968988
