Enrichment,TD_Density,Irradiation_Vehicle,R,A,S,N_U-235,Radial_R,Axial_Z,0.0,1.0,3.0,5.0,10.0,15.0,20.0,22.0,24.0,25.0,25.001,26.0,28.0,30.0,35.0,40.0,45.0,47.0,49.0,50.0,50.001,51.0,53.0,55.0,60.0,65.0,70.0,72.0,74.0,75.0,75.001,76.0,78.0,80.0,85.0,90.0,95.0,97.0,99.0,100.0
5.0,,RB,1,2,4,,260.3889,27.65,589.109927,867.960873,879.928792,880.504711,838.580703,802.506748,769.818527,763.702668,761.546481,750.577462,446.740043,662.321581,665.642422,654.131238,636.858196,619.489528,623.285865,605.821953,601.31495,599.041333,376.198013,542.795462,538.922573,535.76906,521.90361,520.447853,516.985128,520.642153,505.747133,511.449499,327.47819,479.83724,468.758551,468.595068,464.533775,466.062602,465.722652,462.391863,456.292254,464.900779
5.0,,RB,1,2,5,,260.3889,52.15,548.691024,818.725926,852.38752,826.559538,814.139222,791.040495,766.14912,762.706837,746.410415,737.620494,422.522832,614.294127,634.542622,620.923497,607.96262,604.265455,609.66161,600.016551,583.582118,578.911076,349.404464,505.830028,509.444961,498.586594,497.915912,492.908571,501.283445,506.747471,502.712679,502.134705,302.490354,441.876941,444.696509,439.096754,425.482882,436.507777,447.715731,456.713892,454.825999,451.742643
5.0,,RB,1,2,6,,260.3889,76.65,504.01111,711.456063,757.119191,759.194002,757.187241,765.906728,760.227399,752.760162,734.898154,736.182686,406.118637,554.124209,589.353185,587.743965,579.889584,597.60676,592.746804,590.117521,590.765045,576.089511,342.029848,466.912987,484.302003,483.599869,490.463536,498.981749,514.11512,513.119613,505.208103,510.174235,295.777118,398.161243,427.792673,418.606606,433.587827,446.929063,453.287133,453.407628,460.5324,459.998791
5.0,,RB,1,3,1,,260.3889,154.111,323.280451,454.304123,470.049965,462.045538,480.600063,511.323157,606.336684,642.853154,672.66983,692.590484,284.36345,396.94839,412.341731,410.954069,420.748073,437.499853,516.243115,550.392377,583.064447,579.106388,247.816275,345.061492,358.234121,349.170386,355.206238,389.799087,449.785019,473.718342,511.880502,522.064918,225.098652,313.987641,314.440639,315.338364,323.582149,348.952412,407.900451,428.044192,459.461039,468.80983
5.0,,RB,1,3,2,,260.3889,178.611,264.579815,370.295233,398.906145,401.609986,403.441993,432.154682,492.992024,540.72122,609.247453,650.868479,236.748692,341.70147,352.954655,367.195008,359.606076,389.782116,449.289123,478.30043,540.240111,568.66373,216.83981,306.178931,323.172563,321.392057,327.56729,342.118238,387.317286,427.388929,471.966357,493.758199,192.199181,267.892087,284.938175,282.048912,292.60076,314.629315,356.620449,385.17728,441.734516,464.549523
5.0,,RB,1,3,3,,260.3889,203.111,225.559622,298.796236,323.680824,330.56942,345.828155,366.829254,422.332091,439.633895,512.757816,582.601417,205.596153,274.516989,304.049896,296.084526,313.381011,326.839058,376.803419,402.81821,471.980112,526.924726,191.247241,253.744318,274.811978,273.404818,283.076059,299.219846,336.04541,371.717647,430.987774,477.242515,174.943371,230.057696,248.436272,256.012219,263.761413,285.175425,313.813073,332.931859,390.649542,427.654468
5.0,,RB,1,3,4,,260.3889,227.611,190.28219,235.783107,256.045201,271.324142,276.396986,308.218673,351.287274,371.27978,427.269807,501.229816,180.581987,226.692438,240.795478,245.546561,256.449164,289.659336,317.392056,338.832613,391.145135,459.557069,172.276995,208.863758,222.875331,231.343449,236.798265,263.628955,301.344667,316.069051,350.400726,425.986476,158.993805,192.45852,201.118758,206.757633,219.771496,245.252219,278.217829,287.856694,325.770115,396.57918
5.0,,RB,1,3,5,,260.3889,252.111,172.826618,199.496707,212.850082,217.528728,220.634725,241.96732,299.706311,318.348653,358.786903,427.894603,165.617561,187.40491,198.789646,204.880441,213.726409,236.129626,283.767445,298.58604,327.768413,393.434142,154.722992,169.529264,185.249834,185.246297,199.891695,226.694711,257.549054,279.042328,307.849815,363.004546,141.324808,165.695227,177.068143,174.750214,179.026472,210.60714,243.567514,256.854636,287.246484,335.286811
5.0,,RB,1,3,6,,260.3889,276.611,158.356935,177.52583,175.938221,182.783867,190.690219,207.124617,265.889688,276.503949,305.557129,354.37458,148.608182,169.356508,167.029118,170.698496,182.274825,194.203466,242.222958,265.990712,283.365967,332.9558,138.704192,154.960831,159.377316,160.784582,162.728811,174.259659,218.396179,245.255786,269.33736,306.715909,130.111379,144.020051,146.066067,148.396798,157.632284,164.320171,207.841654,232.410365,248.673678,289.217647
5.0,,RB,2,1,1,,260.3889,-245.8115,225.901264,259.226005,274.860438,278.213931,293.796984,318.481625,354.315889,376.403727,403.19271,457.225113,204.430412,241.287672,252.766923,250.943242,263.557165,279.662334,314.457011,338.634146,355.616173,407.885943,186.426958,214.469389,223.465104,223.548936,237.723828,252.428752,287.561596,299.919025,328.157885,364.134518,170.327693,201.371151,206.079449,210.773598,212.493056,228.02957,262.627919,271.969643,295.187745,341.571885
