U%,Density,Thermal_Conductivity,IV,Digit1,Digit2,Digit3,N_U_235,0,1,3,5,10,15,20,22,24,26,26,27,29,31,36,41,46,48,50,52,52,53,55,57,62,67,72,74,76,78,78,79,81,83,88,93,98,100,102,104,104,105,107,109,114,119,124,126,128,130,130,131,133,135,140,145,150,152,154,156,156,157,159,161,166,171,176,178,180,182,182,183,185,187,192,197,202,204,206,208,208,209,211,213,218,223,228,230,232,234
0.35,10920.00,2.90,1.00,4.00,2.00,3.00,86300000000000000000.00,70.31,90.28,98.12,111.07,151.03,189.59,221.80,233.42,243.69,250.55,211.43,262.89,255.87,250.66,258.96,277.30,291.62,297.14,302.24,303.07,246.27,304.91,297.65,291.90,293.45,308.88,321.20,326.35,324.69,326.12,261.00,324.08,316.41,307.48,305.79,318.39,320.36,327.88,329.06,327.68,263.22,327.23,317.90,309.65,309.95,315.20,326.50,325.61,329.41,328.92,263.22,327.23,317.90,309.65,309.95,315.20,326.50,325.61,329.41,328.92,263.22,327.23,317.90,309.65,309.95,315.20,326.50,325.61,329.41,328.92,263.22,327.23,317.90,309.65,309.95,315.20,326.50,325.61,329.41,328.92,263.22,327.23,317.90,309.65,309.95,315.20,326.50,325.61,329.41,328.92
0.35,10920.00,2.90,1.00,4.00,2.00,2.00,86300000000000000000.00,69.45,88.60,98.23,110.47,150.76,190.32,218.22,230.57,238.72,246.82,208.28,257.39,252.77,247.98,256.90,279.13,294.67,304.68,307.80,307.53,250.99,309.30,301.50,292.51,296.77,309.05,323.52,323.58,325.42,319.26,258.54,317.11,311.80,302.32,308.62,318.13,329.23,325.56,328.57,325.33,264.35,325.03,314.73,307.70,308.49,317.74,325.00,326.86,327.48,327.47,264.35,325.03,314.73,307.70,308.49,317.74,325.00,326.86,327.48,327.47,264.35,325.03,314.73,307.70,308.49,317.74,325.00,326.86,327.48,327.47,264.35,325.03,314.73,307.70,308.49,317.74,325.00,326.86,327.48,327.47,264.35,325.03,314.73,307.70,308.49,317.74,325.00,326.86,327.48,327.47
0.35,10920.00,2.90,1.00,4.00,2.00,1.00,86300000000000000000.00,69.22,87.39,97.36,109.29,144.32,181.03,217.22,227.49,238.70,244.83,204.82,247.75,243.74,242.03,251.02,270.20,287.37,293.21,300.04,302.08,239.11,297.42,286.04,280.40,287.78,301.02,317.62,320.83,318.12,320.76,253.26,309.61,303.85,295.94,297.44,309.44,317.90,325.21,325.98,325.63,257.22,316.70,307.28,305.67,304.17,311.34,322.05,328.72,333.85,329.00,257.22,316.70,307.28,305.67,304.17,311.34,322.05,328.72,333.85,329.00,257.22,316.70,307.28,305.67,304.17,311.34,322.05,328.72,333.85,329.00,257.22,316.70,307.28,305.67,304.17,311.34,322.05,328.72,333.85,329.00,257.22,316.70,307.28,305.67,304.17,311.34,322.05,328.72,333.85,329.00
0.35,10920.00,2.90,1.00,4.00,1.00,6.00,86300000000000000000.00,54.07,67.77,71.03,79.76,103.05,131.99,163.66,175.21,188.92,198.59,148.94,175.18,174.54,175.07,187.68,203.15,225.50,238.80,247.75,254.81,185.15,217.92,215.74,211.00,217.91,231.01,252.57,263.40,272.86,279.08,198.44,233.44,233.21,228.94,230.64,246.40,263.01,269.99,279.87,283.91,200.18,237.02,233.01,232.33,235.64,247.30,267.65,276.67,280.94,290.26,200.18,237.02,233.01,232.33,235.64,247.30,267.65,276.67,280.94,290.26,200.18,237.02,233.01,232.33,235.64,247.30,267.65,276.67,280.94,290.26,200.18,237.02,233.01,232.33,235.64,247.30,267.65,276.67,280.94,290.26,200.18,237.02,233.01,232.33,235.64,247.30,267.65,276.67,280.94,290.26
0.35,10920.00,2.90,1.00,4.00,1.00,5.00,86300000000000000000.00,46.85,60.20,62.29,68.28,88.13,112.51,138.56,150.00,162.86,175.11,125.90,151.47,150.48,149.75,159.58,174.07,196.69,208.83,216.65,228.25,153.72,183.64,181.04,180.12,184.56,197.53,216.48,227.51,236.11,248.38,164.18,196.97,197.14,194.82,195.63,207.21,230.34,238.70,249.05,258.59,173.64,206.21,206.28,200.53,204.83,215.71,236.95,244.04,254.52,268.29,173.64,206.21,206.28,200.53,204.83,215.71,236.95,244.04,254.52,268.29,173.64,206.21,206.28,200.53,204.83,215.71,236.95,244.04,254.52,268.29,173.64,206.21,206.28,200.53,204.83,215.71,236.95,244.04,254.52,268.29,173.64,206.21,206.28,200.53,204.83,215.71,236.95,244.04,254.52,268.29
0.35,10920.00,2.90,1.00,4.00,1.00,4.00,86300000000000000000.00,41.20,50.99,54.90,59.66,75.60,92.36,116.99,128.20,140.62,153.56,104.38,124.92,125.52,125.56,133.79,145.58,166.02,176.96,189.53,203.48,129.70,155.55,155.59,154.21,162.01,171.12,191.66,202.00,212.85,224.68,144.90,172.04,171.98,170.10,174.43,185.72,201.96,212.23,226.31,235.07,149.87,178.02,178.36,175.93,178.16,190.10,209.99,220.38,230.22,244.29,149.87,178.02,178.36,175.93,178.16,190.10,209.99,220.38,230.22,244.29,149.87,178.02,178.36,175.93,178.16,190.10,209.99,220.38,230.22,244.29,149.87,178.02,178.36,175.93,178.16,190.10,209.99,220.38,230.22,244.29,149.87,178.02,178.36,175.93,178.16,190.10,209.99,220.38,230.22,244.29
0.35,10920.00,2.90,1.00,4.00,1.00,3.00,86300000000000000000.00,36.38,44.59,48.49,50.54,63.50,79.14,97.08,106.74,118.96,134.21,83.83,100.77,101.91,101.85,108.14,121.30,137.10,146.52,158.63,171.74,105.37,124.97,126.46,126.39,130.00,141.74,155.31,165.61,176.59,194.17,114.84,137.25,139.74,140.03,142.53,149.05,167.34,174.51,185.97,201.87,122.74,148.18,146.08,144.53,147.30,159.04,172.97,181.94,192.24,211.37,122.74,148.18,146.08,144.53,147.30,159.04,172.97,181.94,192.24,211.37,122.74,148.18,146.08,144.53,147.30,159.04,172.97,181.94,192.24,211.37,122.74,148.18,146.08,144.53,147.30,159.04,172.97,181.94,192.24,211.37,122.74,148.18,146.08,144.53,147.30,159.04,172.97,181.94,192.24,211.37
0.35,10920.00,2.90,1.00,4.00,1.00,2.00,86300000000000000000.00,32.65,37.74,39.13,42.36,52.00,63.14,78.99,85.44,96.15,110.19,67.20,79.61,80.71,82.05,86.18,95.03,108.84,117.77,126.05,143.22,85.88,99.54,101.17,99.31,102.96,113.13,126.28,134.09,145.20,159.56,96.53,111.06,112.08,111.62,115.54,122.52,135.81,145.73,154.76,172.48,100.43,118.00,119.16,118.61,121.84,127.98,144.40,151.40,161.99,180.00,100.43,118.00,119.16,118.61,121.84,127.98,144.40,151.40,161.99,180.00,100.43,118.00,119.16,118.61,121.84,127.98,144.40,151.40,161.99,180.00,100.43,118.00,119.16,118.61,121.84,127.98,144.40,151.40,161.99,180.00,100.43,118.00,119.16,118.61,121.84,127.98,144.40,151.40,161.99,180.00
0.35,10920.00,2.90,1.00,4.00,1.00,1.00,86300000000000000000.00,27.41,32.69,33.51,35.34,42.21,51.35,62.29,68.52,75.37,88.35,54.31,62.31,62.98,63.21,68.45,77.62,87.77,94.58,102.84,117.99,70.93,80.53,80.40,80.34,84.42,90.76,103.00,110.18,118.07,133.09,80.14,89.99,90.51,90.36,92.28,99.13,111.84,115.60,125.83,145.77,81.31,95.55,93.47,93.30,97.56,103.88,116.49,123.81,131.68,150.64,81.31,95.55,93.47,93.30,97.56,103.88,116.49,123.81,131.68,150.64,81.31,95.55,93.47,93.30,97.56,103.88,116.49,123.81,131.68,150.64,81.31,95.55,93.47,93.30,97.56,103.88,116.49,123.81,131.68,150.64,81.31,95.55,93.47,93.30,97.56,103.88,116.49,123.81,131.68,150.64
0.35,10920.00,2.90,1.00,5.00,3.00,6.00,86300000000000000000.00,21.28,24.35,25.14,27.01,29.92,34.07,42.69,49.17,54.18,64.25,35.55,40.23,39.77,40.49,44.52,47.26,56.07,62.92,67.73,83.08,45.62,49.45,50.00,50.28,54.95,56.73,66.89,75.71,82.00,96.87,52.48,56.45,57.70,56.97,58.78,63.79,75.68,81.24,89.75,105.26,55.77,61.11,62.93,62.24,65.48,67.52,80.86,87.94,95.57,116.61,55.77,61.11,62.93,62.24,65.48,67.52,80.86,87.94,95.57,116.61,55.77,61.11,62.93,62.24,65.48,67.52,80.86,87.94,95.57,116.61,55.77,61.11,62.93,62.24,65.48,67.52,80.86,87.94,95.57,116.61,55.77,61.11,62.93,62.24,65.48,67.52,80.86,87.94,95.57,116.61
0.35,10920.00,2.90,1.00,5.00,3.00,5.00,86300000000000000000.00,23.41,26.62,28.35,29.88,34.71,43.43,54.56,60.99,69.16,83.73,44.43,50.02,50.81,51.69,56.21,61.69,73.79,80.31,88.51,109.09,55.93,63.45,64.73,66.11,69.29,75.79,88.36,96.50,105.73,125.53,63.47,73.26,74.40,75.26,76.88,84.67,99.36,106.72,115.20,135.67,69.47,80.30,80.34,79.34,83.24,92.27,106.33,112.47,125.37,147.87,69.47,80.30,80.34,79.34,83.24,92.27,106.33,112.47,125.37,147.87,69.47,80.30,80.34,79.34,83.24,92.27,106.33,112.47,125.37,147.87,69.47,80.30,80.34,79.34,83.24,92.27,106.33,112.47,125.37,147.87,69.47,80.30,80.34,79.34,83.24,92.27,106.33,112.47,125.37,147.87
0.35,10920.00,2.90,1.00,5.00,3.00,4.00,86300000000000000000.00,30.00,34.67,36.93,38.68,46.21,57.28,71.60,79.52,90.43,108.98,58.93,68.79,71.30,71.62,76.84,89.92,101.53,111.85,120.16,143.51,73.53,88.81,89.23,91.64,93.35,104.00,117.96,128.26,139.79,164.95,83.94,99.55,102.21,102.85,105.63,116.78,133.59,142.82,154.04,181.99,91.40,107.21,109.58,109.54,112.89,122.45,138.87,148.26,161.54,187.93,91.40,107.21,109.58,109.54,112.89,122.45,138.87,148.26,161.54,187.93,91.40,107.21,109.58,109.54,112.89,122.45,138.87,148.26,161.54,187.93,91.40,107.21,109.58,109.54,112.89,122.45,138.87,148.26,161.54,187.93,91.40,107.21,109.58,109.54,112.89,122.45,138.87,148.26,161.54,187.93
0.35,10920.00,2.90,1.00,5.00,3.00,3.00,86300000000000000000.00,32.96,40.40,43.13,46.42,56.77,70.59,88.25,97.84,112.36,131.93,72.31,88.85,91.79,90.81,97.72,112.51,128.31,138.19,153.28,174.84,91.79,111.45,112.60,115.82,120.47,130.61,149.41,160.86,177.96,202.59,103.72,128.43,129.12,130.38,134.18,147.12,163.50,176.11,190.83,216.28,109.47,134.44,137.31,138.35,141.32,153.90,171.91,182.88,200.79,230.16,109.47,134.44,137.31,138.35,141.32,153.90,171.91,182.88,200.79,230.16,109.47,134.44,137.31,138.35,141.32,153.90,171.91,182.88,200.79,230.16,109.47,134.44,137.31,138.35,141.32,153.90,171.91,182.88,200.79,230.16,109.47,134.44,137.31,138.35,141.32,153.90,171.91,182.88,200.79,230.16
0.35,10920.00,2.90,1.00,5.00,3.00,2.00,86300000000000000000.00,39.48,48.86,52.64,57.18,72.21,90.37,116.47,126.63,143.82,158.86,88.29,111.55,113.88,115.56,123.51,136.25,158.34,171.60,187.71,208.51,114.19,144.10,143.52,144.30,151.54,162.54,185.70,199.78,217.50,237.15,130.68,159.59,163.13,162.67,166.76,177.63,202.40,214.67,231.97,251.36,135.39,167.61,169.22,167.91,173.55,182.13,205.49,217.79,236.96,256.27,135.39,167.61,169.22,167.91,173.55,182.13,205.49,217.79,236.96,256.27,135.39,167.61,169.22,167.91,173.55,182.13,205.49,217.79,236.96,256.27,135.39,167.61,169.22,167.91,173.55,182.13,205.49,217.79,236.96,256.27,135.39,167.61,169.22,167.91,173.55,182.13,205.49,217.79,236.96,256.27
0.35,10920.00,2.90,1.00,5.00,3.00,1.00,86300000000000000000.00,46.01,57.83,61.56,68.59,85.61,110.66,138.77,155.06,169.97,185.03,113.06,139.47,141.34,143.35,151.57,168.79,198.45,211.59,227.27,239.39,141.40,176.69,175.65,177.32,183.62,196.81,228.60,240.28,253.87,268.20,156.53,194.26,194.65,190.81,195.62,211.67,239.99,253.15,268.21,280.03,161.41,199.57,201.47,197.68,202.17,218.90,245.57,259.81,274.72,289.11,161.41,199.57,201.47,197.68,202.17,218.90,245.57,259.81,274.72,289.11,161.41,199.57,201.47,197.68,202.17,218.90,245.57,259.81,274.72,289.11,161.41,199.57,201.47,197.68,202.17,218.90,245.57,259.81,274.72,289.11,161.41,199.57,201.47,197.68,202.17,218.90,245.57,259.81,274.72,289.11
0.35,10920.00,2.90,1.00,5.00,2.00,6.00,86300000000000000000.00,63.88,80.05,90.09,100.79,137.29,174.38,212.26,224.97,235.76,246.57,183.62,230.58,228.52,228.47,240.37,262.22,285.99,294.56,304.05,305.01,221.54,280.76,274.33,270.81,276.18,298.85,321.78,328.18,332.08,331.92,232.25,295.31,290.93,290.29,290.67,310.24,329.49,335.18,339.40,340.28,238.09,300.14,298.99,290.72,302.03,316.45,328.49,331.12,335.94,336.52,238.09,300.14,298.99,290.72,302.03,316.45,328.49,331.12,335.94,336.52,238.09,300.14,298.99,290.72,302.03,316.45,328.49,331.12,335.94,336.52,238.09,300.14,298.99,290.72,302.03,316.45,328.49,331.12,335.94,336.52,238.09,300.14,298.99,290.72,302.03,316.45,328.49,331.12,335.94,336.52
0.35,10920.00,2.90,1.00,5.00,2.00,5.00,86300000000000000000.00,65.34,87.10,96.02,108.51,148.91,186.61,222.82,238.08,248.57,255.40,197.46,256.06,251.54,249.06,259.60,283.68,300.94,303.53,308.10,313.83,235.47,298.60,294.70,292.27,296.73,312.81,327.24,329.02,333.77,332.42,244.26,317.32,310.60,303.13,304.57,321.67,334.30,338.16,342.84,337.91,250.51,320.63,314.44,306.32,310.66,324.79,338.63,340.14,342.04,344.80,250.51,320.63,314.44,306.32,310.66,324.79,338.63,340.14,342.04,344.80,250.51,320.63,314.44,306.32,310.66,324.79,338.63,340.14,342.04,344.80,250.51,320.63,314.44,306.32,310.66,324.79,338.63,340.14,342.04,344.80,250.51,320.63,314.44,306.32,310.66,324.79,338.63,340.14,342.04,344.80
0.35,10920.00,2.90,1.00,5.00,2.00,4.00,86300000000000000000.00,70.34,91.71,101.73,115.87,161.32,199.39,233.60,246.94,256.60,263.35,210.28,270.64,264.73,262.17,275.07,295.80,311.74,317.73,320.50,323.60,256.47,322.26,314.07,310.37,309.41,323.70,335.63,338.54,343.82,339.86,257.82,331.38,325.39,313.17,318.32,334.11,344.16,346.45,346.57,345.13,266.13,338.90,328.69,329.38,326.07,336.02,342.17,345.91,341.32,344.89,266.13,338.90,328.69,329.38,326.07,336.02,342.17,345.91,341.32,344.89,266.13,338.90,328.69,329.38,326.07,336.02,342.17,345.91,341.32,344.89,266.13,338.90,328.69,329.38,326.07,336.02,342.17,345.91,341.32,344.89,266.13,338.90,328.69,329.38,326.07,336.02,342.17,345.91,341.32,344.89
0.35,10920.00,2.90,1.00,5.00,2.00,3.00,86300000000000000000.00,73.30,97.88,105.73,119.85,163.76,209.23,242.18,257.31,267.28,272.05,225.34,285.32,278.59,272.72,283.14,297.64,313.87,319.12,322.56,326.02,256.29,326.57,315.68,311.00,315.26,325.54,344.16,349.37,349.83,346.23,271.12,347.05,337.11,329.44,329.36,336.65,347.16,351.20,352.59,348.23,271.82,343.47,335.52,324.06,327.31,339.27,349.09,354.47,351.49,346.37,271.82,343.47,335.52,324.06,327.31,339.27,349.09,354.47,351.49,346.37,271.82,343.47,335.52,324.06,327.31,339.27,349.09,354.47,351.49,346.37,271.82,343.47,335.52,324.06,327.31,339.27,349.09,354.47,351.49,346.37,271.82,343.47,335.52,324.06,327.31,339.27,349.09,354.47,351.49,346.37
0.35,10920.00,2.90,1.00,5.00,2.00,2.00,86300000000000000000.00,70.32,92.43,102.17,116.23,158.81,201.31,240.11,256.80,260.32,267.04,221.59,276.78,271.01,266.95,278.60,296.21,312.96,318.34,322.13,327.17,257.79,326.51,318.73,309.11,314.84,325.19,339.89,342.96,347.38,343.53,270.89,343.51,333.35,324.73,327.07,344.42,352.89,354.54,358.38,351.82,277.02,347.23,341.02,332.93,327.85,338.99,354.22,355.19,358.37,356.09,277.02,347.23,341.02,332.93,327.85,338.99,354.22,355.19,358.37,356.09,277.02,347.23,341.02,332.93,327.85,338.99,354.22,355.19,358.37,356.09,277.02,347.23,341.02,332.93,327.85,338.99,354.22,355.19,358.37,356.09,277.02,347.23,341.02,332.93,327.85,338.99,354.22,355.19,358.37,356.09
0.35,10920.00,2.90,1.00,5.00,2.00,1.00,86300000000000000000.00,69.36,89.38,98.11,111.58,152.39,195.75,230.86,242.54,254.54,257.85,214.75,266.45,261.16,257.82,270.16,289.25,311.51,314.23,317.86,321.02,252.56,314.18,304.64,299.80,301.46,316.43,332.76,340.30,339.95,342.69,261.42,329.01,319.36,313.78,316.19,324.50,339.94,346.94,346.19,343.39,267.68,330.74,324.93,319.29,317.75,329.59,338.61,344.45,346.49,348.01,267.68,330.74,324.93,319.29,317.75,329.59,338.61,344.45,346.49,348.01,267.68,330.74,324.93,319.29,317.75,329.59,338.61,344.45,346.49,348.01,267.68,330.74,324.93,319.29,317.75,329.59,338.61,344.45,346.49,348.01,267.68,330.74,324.93,319.29,317.75,329.59,338.61,344.45,346.49,348.01
0.35,10920.00,2.90,1.00,5.00,1.00,6.00,86300000000000000000.00,58.61,72.75,77.73,85.02,112.12,141.37,176.08,189.98,202.18,213.90,153.17,185.27,181.87,181.97,192.16,214.62,239.92,248.79,256.70,267.76,189.60,222.40,222.54,219.75,225.68,244.86,271.46,279.08,283.38,292.67,201.63,240.62,240.20,236.72,246.55,260.20,281.26,290.38,299.89,303.99,208.44,251.99,246.61,241.63,248.26,263.54,285.36,295.35,302.97,311.06,208.44,251.99,246.61,241.63,248.26,263.54,285.36,295.35,302.97,311.06,208.44,251.99,246.61,241.63,248.26,263.54,285.36,295.35,302.97,311.06,208.44,251.99,246.61,241.63,248.26,263.54,285.36,295.35,302.97,311.06,208.44,251.99,246.61,241.63,248.26,263.54,285.36,295.35,302.97,311.06
0.35,10920.00,2.90,1.00,5.00,1.00,5.00,86300000000000000000.00,50.87,64.15,66.89,74.95,95.79,120.41,149.68,162.00,176.08,189.63,128.91,155.09,157.09,156.12,166.67,185.04,207.50,221.14,231.63,242.51,157.81,190.60,192.46,191.49,195.48,211.73,237.54,249.75,256.69,268.19,175.23,211.59,210.67,207.03,211.44,226.78,248.96,260.33,271.19,282.82,184.58,220.12,217.00,218.51,217.60,232.64,253.91,266.42,273.07,289.33,184.58,220.12,217.00,218.51,217.60,232.64,253.91,266.42,273.07,289.33,184.58,220.12,217.00,218.51,217.60,232.64,253.91,266.42,273.07,289.33,184.58,220.12,217.00,218.51,217.60,232.64,253.91,266.42,273.07,289.33,184.58,220.12,217.00,218.51,217.60,232.64,253.91,266.42,273.07,289.33
0.35,10920.00,2.90,1.00,5.00,1.00,4.00,86300000000000000000.00,44.07,53.76,57.93,62.90,78.21,97.54,121.71,134.51,146.77,163.25,104.40,128.38,127.94,130.01,136.33,149.70,172.99,183.32,198.05,211.95,130.63,158.79,159.40,159.05,164.33,175.01,197.61,209.70,223.82,237.20,147.10,176.60,176.36,176.50,181.44,190.17,213.18,224.26,236.95,250.70,150.21,183.40,183.36,182.05,186.87,195.63,216.72,232.12,241.94,258.97,150.21,183.40,183.36,182.05,186.87,195.63,216.72,232.12,241.94,258.97,150.21,183.40,183.36,182.05,186.87,195.63,216.72,232.12,241.94,258.97,150.21,183.40,183.36,182.05,186.87,195.63,216.72,232.12,241.94,258.97,150.21,183.40,183.36,182.05,186.87,195.63,216.72,232.12,241.94,258.97
0.35,10920.00,2.90,1.00,5.00,1.00,3.00,86300000000000000000.00,39.32,46.50,50.42,53.25,67.60,82.99,103.16,113.48,126.72,142.76,87.17,103.56,105.52,104.41,111.60,123.88,142.42,154.62,168.15,185.75,111.32,133.27,133.04,133.23,139.59,150.66,168.49,179.57,193.93,209.66,123.90,148.51,149.12,149.93,153.06,163.07,177.97,187.18,199.50,221.31,129.90,156.30,157.43,153.94,158.56,169.22,186.01,197.30,212.09,233.80,129.90,156.30,157.43,153.94,158.56,169.22,186.01,197.30,212.09,233.80,129.90,156.30,157.43,153.94,158.56,169.22,186.01,197.30,212.09,233.80,129.90,156.30,157.43,153.94,158.56,169.22,186.01,197.30,212.09,233.80,129.90,156.30,157.43,153.94,158.56,169.22,186.01,197.30,212.09,233.80
0.35,10920.00,2.90,1.00,5.00,1.00,2.00,86300000000000000000.00,32.90,37.82,40.53,44.76,53.93,67.00,81.31,91.73,99.00,115.40,68.30,79.71,81.44,84.41,89.37,99.91,115.84,125.50,134.08,152.71,87.85,102.51,103.12,105.48,108.37,118.11,132.64,141.01,150.17,173.18,98.97,117.96,117.68,116.53,121.28,132.12,146.48,157.49,168.75,191.13,105.13,122.63,124.82,123.08,129.13,140.14,152.01,163.86,175.29,198.23,105.13,122.63,124.82,123.08,129.13,140.14,152.01,163.86,175.29,198.23,105.13,122.63,124.82,123.08,129.13,140.14,152.01,163.86,175.29,198.23,105.13,122.63,124.82,123.08,129.13,140.14,152.01,163.86,175.29,198.23,105.13,122.63,124.82,123.08,129.13,140.14,152.01,163.86,175.29,198.23
0.35,10920.00,2.90,1.00,5.00,1.00,1.00,86300000000000000000.00,28.60,34.47,35.51,37.30,45.10,53.09,66.32,75.39,81.49,96.15,57.28,64.36,67.00,67.01,70.76,77.84,90.91,97.94,107.19,125.11,71.04,81.91,82.39,82.69,86.20,93.70,107.80,114.10,123.79,141.63,78.86,90.94,90.65,91.19,95.02,103.87,117.20,125.85,136.49,157.44,84.22,96.62,98.15,98.77,101.39,110.32,124.29,129.64,140.94,161.28,84.22,96.62,98.15,98.77,101.39,110.32,124.29,129.64,140.94,161.28,84.22,96.62,98.15,98.77,101.39,110.32,124.29,129.64,140.94,161.28,84.22,96.62,98.15,98.77,101.39,110.32,124.29,129.64,140.94,161.28,84.22,96.62,98.15,98.77,101.39,110.32,124.29,129.64,140.94,161.28
